2.5504634,0.0
2.6319435,0.21666667
2.6776357,0.20166667
2.6261706,0.19444445
2.667174,0.19833334
2.6567378,0.19266666
2.6387146,0.19777778
2.6682994,0.20285714
2.6873186,0.19791667
2.6875296,0.19518518
2.6861186,0.193
2.6821852,0.19181818
2.6736865,0.19194445
2.6906927,0.19358975
2.6756573,0.19190477
2.674904,0.19466667
2.6718264,0.19479166
2.6734598,0.19607843
2.6727698,0.19462962
2.685686,0.19438596
2.693663,0.192
2.688274,0.1931746
2.6884928,0.1940909
2.6868253,0.19434783
2.691627,0.19402778
2.6887813,0.19373333
2.6975534,0.19423077
2.695946,0.19469136
2.6948626,0.19345239
2.7013369,0.19448276
2.6996276,0.19388889
2.7005715,0.19462365
2.7069335,0.19625
2.7085238,0.19555555
1.5801048,0.0
1.6255713,0.43666667
1.6257852,0.41
1.628892,0.39555556
1.6436809,0.3925
1.6452302,0.38466668
1.6416001,0.38444445
1.6457263,0.38904762
1.6400769,0.38791665
1.6350993,0.38925925
1.6324562,0.39166668
1.6330507,0.3927273
1.6334039,0.3938889
1.6385026,0.39641026
1.6362205,0.39333335
1.6383016,0.39222223
1.6378479,0.391875
1.6368957,0.39117646
1.6389195,0.3912963
1.6410211,0.39192984
1.6448544,0.39183334
1.6431793,0.38936508
1.6444346,0.39045453
1.6465839,0.3898551
1.6463505,0.38972223
1.6462896,0.3916
1.6473256,0.39102563
1.6473658,0.39160493
1.6470915,0.39083335
1.6484097,0.39022988
1.6479676,0.38933334
1.6486392,0.38946235
1.6485949,0.38895833
1.6493139,0.3888889
1.7864866,0.0
1.8230164,0.36666667
1.7785107,0.37166667
1.7877307,0.38555557
1.7879987,0.38083333
1.8031904,0.378
1.8078142,0.37222221
1.8076779,0.3690476
1.7972766,0.37125
1.7881795,0.37370372
1.7827426,0.375
1.7956766,0.37666667
1.7940549,0.37222221
1.798269,0.37333333
1.797739,0.37214285
1.7969326,0.37155557
1.7989334,0.370625
1.798838,0.36941177
1.8015653,0.36851853
1.799372,0.3677193
1.8087164,0.36866668
1.8056463,0.36603174
1.8098365,0.3660606
1.8132018,0.36507246
1.8168356,0.36430556
1.8202541,0.36413333
1.8203721,0.3623077
1.8218275,0.36185184
1.8211279,0.36190477
1.8217874,0.3613793
1.8226461,0.36233333
1.8245202,0.36268818
1.8240877,0.36145833
1.8256977,0.36232322
1.6317044,0.0
1.6329706,0.40666667
1.6330262,0.40166667
1.6592655,0.39777777
1.6394675,0.385
1.6502962,0.39466667
1.646961,0.39
1.655693,0.39190477
1.6392375,0.39125
1.6408719,0.39703703
1.6368762,0.39366665
1.6388475,0.3969697
1.63467,0.3938889
1.6420606,0.3979487
1.636817,0.3947619
1.6393026,0.39533332
1.6394382,0.39458334
1.6371545,0.392549
1.6371901,0.39277777
1.6346191,0.3936842
1.6368747,0.39683333
1.6375052,0.39460316
1.6418875,0.39303032
1.6485914,0.3926087
1.652949,0.39083335
1.653845,0.39146668
1.6578782,0.39064103
1.658086,0.3911111
1.6595733,0.39214286
1.660766,0.3918391
1.661876,0.39177778
1.6651218,0.39139786
1.6630708,0.39010417
1.6618514,0.39070708
1.6030542,0.0
1.5704582,0.45
1.5705103,0.45666668
1.5934285,0.45
1.5918592,0.43833333
1.5944184,0.43466666
1.5894389,0.43333334
1.5906216,0.4361905
1.585468,0.43583333
1.578954,0.43703705
1.5811577,0.43933332
1.5846865,0.43969697
1.5771042,0.4372222
1.5860572,0.43923077
1.5790553,0.4342857
1.5780206,0.4391111
1.5785296,0.4375
1.5743262,0.4362745
1.5739181,0.43444446
1.5730813,0.4336842
1.5797132,0.43266666
1.578672,0.43
1.584519,0.42939395
1.5905715,0.42768115
1.5969541,0.42555556
1.5993178,0.42373332
1.6006666,0.4221795
1.5999265,0.42209876
1.5997365,0.42238095
1.6005144,0.4216092
1.6019793,0.42222223
1.6013399,0.4219355
1.6006016,0.420625
1.6003977,0.42010102
1.5646809,0.0
1.5192727,0.44666666
1.50029,0.46833333
1.5210621,0.46888888
1.5179795,0.4575
1.5244453,0.45
1.5222628,0.4511111
1.5239997,0.4495238
1.5048279,0.45291665
1.5009757,0.4625926
1.508043,0.464
1.5105872,0.46060607
1.5024706,0.4611111
1.5118879,0.46384615
1.5071725,0.46357143
1.5080105,0.4651111
1.5070275,0.46375
1.501087,0.4627451
1.5000918,0.4624074
1.4977762,0.46245614
1.5029517,0.464
1.5020428,0.46301588
1.5059781,0.46272728
1.5114373,0.46188405
1.514751,0.46027777
1.5165931,0.46053332
1.5193022,0.46
1.5141373,0.45962963
1.5146648,0.46059525
1.5142597,0.4608046
1.5142478,0.4607778
1.5170134,0.46086022
1.5165923,0.45916668
1.5160035,0.45989898
1.4369289,0.0
1.4711522,0.5133333
1.4901389,0.48
1.5019444,0.48
1.5128767,0.475
1.4932851,0.476
1.4906286,0.48222223
1.5037414,0.48380953
1.5064175,0.47958332
1.5075642,0.47962964
1.5144545,0.478
1.5102098,0.47363636
1.5109464,0.47333333
1.5284593,0.47358975
1.5223451,0.4690476
1.5261014,0.468
1.5247837,0.46666667
1.5179591,0.46764705
1.5194713,0.46814814
1.5167495,0.46842104
1.5204694,0.46966666
1.5225497,0.46714285
1.5290278,0.4671212
1.5286853,0.46492752
1.5295413,0.46611112
1.5249887,0.4656
1.5321424,0.46525642
1.528661,0.464321
1.5308591,0.46607143
1.5347433,0.4654023
1.5328445,0.46277776
1.5328422,0.4627957
1.5322876,0.463125
1.5331187,0.46272728
1.3758265,0.0
1.3993778,0.54333335
1.4133674,0.525
1.4452943,0.5044444
1.4432106,0.48666668
1.4354306,0.48733333
1.4259284,0.4888889
1.4283519,0.4952381
1.4194051,0.49333334
1.4147484,0.49925926
1.4243052,0.5
1.4243805,0.49575758
1.4220772,0.49472222
1.4336469,0.4948718
1.427741,0.49261904
1.4296854,0.49422222
1.4290565,0.49145833
1.4228561,0.49235293
1.4216819,0.49407408
1.4190516,0.4940351
1.4207828,0.49533334
1.4208913,0.49507937
1.4275765,0.49469697
1.4285733,0.49405798
1.4309235,0.4923611
1.4284806,0.49213332
1.4292103,0.49089745
1.4245855,0.49148148
1.4260825,0.4929762
1.4284075,0.4916092
1.4271435,0.49055555
1.4284925,0.49139786
1.4276654,0.49083334
